user_id,auction_id,category,cat,property,buy_mount,day
user_00019,auction_00004747,50022520,97915178,property_90,1,20120928
user_00683,auction_00004748,50008168,10038556,property_8,1,20150825
user_00450,auction_00004749,50022520,31131878,property_87,5,20121217
user_00074,auction_00004750,50014815,21655844,property_89,3,20150816
user_00573,auction_00004751,38,47035619,property_44,5,20121215
user_00939,auction_00004752,50022520,63611082,property_5,1,20130707
user_00665,auction_00004753,50022520,57395992,property_38,1,20120711
user_00276,auction_00004754,50022520,99880518,property_88,11,20151110
user_00048,auction_00004755,50022520,63035211,property_82,1,20150617
user_00211,auction_00004756,28,64418707,property_8,1,20141211
user_00855,auction_00004757,50022520,88662348,property_38,3,20130415
user_00920,auction_00004758,50014815,36885204,property_31,1,20120505
user_00651,auction_00004759,50014815,79490249,property_27,2,20140423
user_00622,auction_00004760,28,12062459,property_28,2,20151011
user_00994,auction_00004761,50022520,19209640,property_27,11,20130518
user_00695,auction_00004762,50008168,22101856,property_98,1,20130113
user_00540,auction_00004763,50022520,83765077,property_46,1,20130425
user_00709,auction_00004764,50014815,48184109,property_25,1,20140607
user_00191,auction_00004765,38,85042992,property_68,3,20131002
user_00315,auction_00004766,38,88239864,property_33,1,20130923
user_00901,auction_00004767,50008168,56720553,property_76,1,20120130
user_00563,auction_00004768,50022520,56637316,property_41,11,20120711
user_00661,auction_00004769,28,47112255,property_91,5,20150119
user_00780,auction_00004770,50022520,40372869,property_16,1,20120723
user_00562,auction_00004771,50008168,91384718,property_51,2,20150821
user_00900,auction_00004772,50008168,36108729,property_94,2,20130926
user_00758,auction_00004773,50008168,71036720,property_29,1,20130817
user_00113,auction_00004774,38,64218119,property_19,1,20130703
user_00170,auction_00004775,50022520,87162674,property_14,3,20121210
user_00468,auction_00004776,50022520,10624307,property_12,3,20130830
user_00678,auction_00004777,28,45045256,property_13,5,20150206
user_00921,auction_00004778,50008168,33492771,property_92,4,20130708
user_00014,auction_00004779,50008168,64644684,property_77,11,20121114
user_00715,auction_00004780,50014815,77946127,property_59,1,20151002
user_00288,auction_00004781,50014815,24289484,property_68,5,20150930
user_00907,auction_00004782,38,84978145,property_60,1,20120304
user_00189,auction_00004783,50022520,19715480,property_93,3,20121118
user_00914,auction_00004784,28,77534222,property_16,11,20151120
user_00155,auction_00004785,28,49493811,property_70,1,20130726
user_00567,auction_00004786,50008168,55629449,property_7,11,20130516
user_00694,auction_00004787,28,25704681,property_78,5,20140123
user_00722,auction_00004788,50008168,78892172,property_26,5,20120115
user_00888,auction_00004789,50022520,44587020,property_31,4,20151129
user_00471,auction_00004790,28,82196170,property_76,3,20150515
user_00075,auction_00004791,50008168,87160950,property_12,3,20130922
user_00277,auction_00004792,50022520,43573422,property_81,1,20140618
user_00940,auction_00004793,50022520,69427400,property_87,2,20140422
user_00645,auction_00004794,50008168,60610858,property_26,11,20131219
user_00343,auction_00004795,50008168,85587210,property_64,3,20151207
user_00425,auction_00004796,38,74911705,property_28,3,20120705
user_00571,auction_00004797,50022520,42651583,property_18,5,20120829
user_00511,auction_00004798,50008168,55588495,property_52,2,20150930
user_00857,auction_00004799,50022520,71585593,property_83,3,20141120
user_00182,auction_00004800,28,71836850,property_42,11,20140522
user_00458,auction_00004801,50014815,88762521,property_29,3,20150908
user_00918,auction_00004802,50014815,13670948,property_6,4,20120513
user_00851,auction_00004803,50008168,74688940,property_53,4,20131119
user_00833,auction_00004804,50008168,25605267,property_5,3,20140503
user_00064,auction_00004805,50022520,44603983,property_93,4,20130715
user_00839,auction_00004806,50008168,19066979,property_10,3,20120117
user_00260,auction_00004807,50022520,61361533,property_11,1,20150608
user_00193,auction_00004808,50008168,95048646,property_97,2,20150325
user_00655,auction_00004809,50022520,39579214,property_79,11,20130806
user_00616,auction_00004810,50008168,40860700,property_98,11,20120730
user_00972,auction_00004811,38,52376656,property_65,11,20130924
user_00406,auction_00004812,50022520,65354876,property_64,2,20141010
user_00726,auction_00004813,38,57391778,property_98,11,20131220
user_00754,auction_00004814,38,79324022,property_42,5,20130129
user_00943,auction_00004815,38,81893982,property_50,3,20150625
user_00721,auction_00004816,38,11305024,property_13,3,20150109
user_00093,auction_00004817,28,45346197,property_60,11,20150623
user_00430,auction_00004818,50014815,43320572,property_65,1,20151218
user_00654,auction_00004819,28,48559355,property_53,4,20120513
user_00434,auction_00004820,50008168,22483514,property_100,1,20130129
user_00404,auction_00004821,50008168,63543563,property_71,5,20140815
user_00434,auction_00004822,50014815,55901507,property_93,3,20120320
user_00112,auction_00004823,50014815,20204415,property_68,5,20131017
user_00929,auction_00004824,50014815,84430642,property_2,5,20130929
user_00375,auction_00004825,38,33955951,property_2,3,20150727
user_00059,auction_00004826,28,73962190,property_24,11,20121001
user_00043,auction_00004827,50008168,52127291,property_27,4,20130906
user_00207,auction_00004828,28,57451057,property_4,1,20131027
user_00780,auction_00004829,28,39335449,property_4,2,20120710
user_00296,auction_00004830,28,87002404,property_76,1,20151102
user_00118,auction_00004831,50014815,46114740,property_14,1,20150721
user_00532,auction_00004832,50014815,34532913,property_43,3,20150701
user_00222,auction_00004833,50008168,35523849,property_100,5,20120424
user_00166,auction_00004834,50008168,76974557,property_54,1,20141107
user_00643,auction_00004835,50008168,36798789,property_15,5,20130101
user_00156,auction_00004836,28,41522559,property_71,4,20140228
user_00184,auction_00004837,50014815,42488275,property_17,5,20120604
user_00090,auction_00004838,38,45622106,property_77,2,20150928
user_00094,auction_00004839,28,37753358,property_68,1,20120524
user_00013,auction_00004840,50022520,40763714,property_2,11,20120225
user_00973,auction_00004841,28,37214866,property_32,11,20150809
user_00834,auction_00004842,50014815,43513553,property_89,3,20130212
user_00805,auction_00004843,50022520,93026670,property_49,3,20131013
user_00945,auction_00004844,28,57785185,property_43,1,20140224
user_00742,auction_00004845,50014815,30937370,property_61,3,20131016
user_00834,auction_00004846,50014815,24319594,property_82,3,20150616
user_00804,auction_00004847,38,26089818,property_90,4,20130701
user_00438,auction_00004848,28,20534423,property_64,1,20130106
user_00538,auction_00004849,50014815,99043272,property_34,2,20150329
user_00587,auction_00004850,50008168,76124358,property_94,1,20150430
user_00968,auction_00004851,50014815,92386462,property_37,4,20121225
user_00876,auction_00004852,38,10889014,property_77,1,20120313
user_00936,auction_00004853,50014815,82675403,property_16,4,20150722
user_00811,auction_00004854,28,15672460,property_93,1,20121223
user_00150,auction_00004855,28,74732147,property_54,4,20130510
user_00660,auction_00004856,50022520,59821155,property_1,3,20140910
user_00008,auction_00004857,28,93304578,property_80,1,20140221
user_00029,auction_00004858,50022520,52334540,property_88,3,20151227
user_00296,auction_00004859,50008168,76080806,property_28,3,20140220
user_00986,auction_00004860,38,87110685,property_51,3,20140605
user_00926,auction_00004861,50008168,46874043,property_48,1,20150409
user_00721,auction_00004862,50022520,75874779,property_79,2,20150921
user_00640,auction_00004863,50014815,34544645,property_45,1,20140517
user_00340,auction_00004864,50014815,78603195,property_18,1,20150513
user_00628,auction_00004865,50008168,47616749,property_8,3,20121220
user_00439,auction_00004866,50014815,63402482,property_10,4,20121209
user_00144,auction_00004867,50022520,39808788,property_40,1,20150313
user_00942,auction_00004868,38,87398691,property_78,1,20131211
user_00830,auction_00004869,28,27212880,property_10,2,20130423
user_00747,auction_00004870,50022520,17267644,property_16,4,20130419
user_00519,auction_00004871,50022520,80563016,property_68,2,20150105
user_00976,auction_00004872,28,66797703,property_82,2,20140224
user_00045,auction_00004873,28,74199033,property_99,11,20120710
user_00955,auction_00004874,38,82580645,property_74,2,20150310
user_00239,auction_00004875,38,14370484,property_37,1,20130527
user_00952,auction_00004876,38,77441081,property_14,3,20120709
user_00944,auction_00004877,50014815,56612335,property_70,2,20120513
user_00155,auction_00004878,50022520,62843790,property_38,1,20150704
user_00181,auction_00004879,28,33461307,property_29,11,20150114
user_00215,auction_00004880,50022520,71363812,property_30,2,20130127
user_00088,auction_00004881,50022520,26155543,property_51,2,20150531
user_00256,auction_00004882,38,79552316,property_68,3,20151018
user_00511,auction_00004883,38,71749629,property_62,3,20120203
user_00073,auction_00004884,50022520,52365995,property_44,5,20150626
user_00931,auction_00004885,38,11129926,property_4,11,20130417
user_00179,auction_00004886,50014815,11586450,property_76,1,20130917
user_00212,auction_00004887,28,38286706,property_18,3,20120916
user_00805,auction_00004888,50022520,60925964,property_97,1,20130728
user_00234,auction_00004889,28,87981603,property_53,5,20150831
user_00465,auction_00004890,50014815,23522144,property_25,1,20150716
user_00751,auction_00004891,38,53679307,property_22,3,20121031
user_00223,auction_00004892,50008168,58533442,property_93,4,20130825
user_00631,auction_00004893,50014815,92245683,property_21,3,20120105
user_00825,auction_00004894,50008168,44856447,property_28,1,20140214
user_00264,auction_00004895,28,35119175,property_78,2,20140519
user_00207,auction_00004896,50022520,83626933,property_78,2,20151011
user_00607,auction_00004897,38,45279000,property_65,1,20121229
user_00885,auction_00004898,50014815,41828278,property_19,2,20141115
user_00734,auction_00004899,38,46159360,property_10,11,20130119
user_00366,auction_00004900,50008168,73262903,property_31,2,20130707
user_00276,auction_00004901,50008168,92286747,property_58,3,20140419
user_00380,auction_00004902,50022520,56049627,property_36,3,20130126
user_00743,auction_00004903,50008168,59113508,property_43,1,20130216
user_00309,auction_00004904,50022520,34684475,property_44,2,20130906
user_00631,auction_00004905,50014815,76943778,property_54,1,20151013
user_00268,auction_00004906,50022520,66900650,property_10,2,20141125
user_00945,auction_00004907,50008168,38257191,property_12,2,20150108
user_00785,auction_00004908,28,66249702,property_33,2,20150523
user_00064,auction_00004909,50022520,59970552,property_5,11,20130416
user_00810,auction_00004910,38,58999937,property_90,3,20130502
user_00350,auction_00004911,28,63766628,property_96,3,20130611
user_00925,auction_00004912,50022520,47531240,property_94,11,20130303
user_00915,auction_00004913,38,70495821,property_38,1,20140825
user_00494,auction_00004914,28,34144323,property_17,1,20140129
user_00523,auction_00004915,50022520,86693314,property_67,2,20120728
user_00098,auction_00004916,50014815,27601200,property_69,5,20141214
user_00946,auction_00004917,38,87295013,property_53,11,20140219
user_00071,auction_00004918,50014815,40677709,property_96,2,20140612
user_00364,auction_00004919,50008168,23404289,property_6,1,20150607
user_00570,auction_00004920,50022520,46231955,property_47,1,20130605
user_00802,auction_00004921,50022520,41649234,property_81,5,20120317
user_00763,auction_00004922,38,84536479,property_3,3,20141105
user_00276,auction_00004923,50022520,68011418,property_100,1,20140609
user_00050,auction_00004924,50008168,61121302,property_44,1,20140111
user_00358,auction_00004925,50022520,36315159,property_31,2,20130812
user_00728,auction_00004926,28,29574814,property_64,5,20121225
user_00906,auction_00004927,50014815,30072000,property_51,3,20130805
user_00928,auction_00004928,50008168,73483243,property_55,2,20130525
user_00564,auction_00004929,50008168,11307588,property_56,3,20150225
user_00783,auction_00004930,50014815,33703827,property_96,1,20121227
user_00485,auction_00004931,50014815,66575546,property_6,3,20140224
user_00084,auction_00004932,50008168,77054885,property_67,2,20150624
user_00899,auction_00004933,50014815,28048483,property_89,3,20120930
user_00805,auction_00004934,38,94644676,property_13,2,20150209
user_00638,auction_00004935,50014815,79391501,property_15,2,20131106
user_00808,auction_00004936,28,81669929,property_96,1,20131204
user_00584,auction_00004937,28,52376193,property_17,2,20120212
user_00296,auction_00004938,38,75313057,property_55,4,20140710
user_00236,auction_00004939,50014815,50269906,property_100,4,20130704
user_00056,auction_00004940,28,43685164,property_3,1,20130222
user_00919,auction_00004941,50022520,85448945,property_6,1,20131127
user_00360,auction_00004942,50014815,86213459,property_25,1,20120214
user_00907,auction_00004943,38,16403434,property_8,3,20150328
